Hours_Studied,Attendance,Previous_Scores,Exam_Score,Parental_Involvement_encoded,Access_to_Resources_encoded,Extracurricular_Activities_encoded,Sleep_Hours_encoded,Motivation_Level_encoded,Internet_Access_encoded,Tutoring_Sessions_encoded,Family_Income_encoded,Teacher_Quality_encoded,School_Type_encoded,Peer_Influence_encoded,Physical_Activity_encoded,Learning_Disabilities_encoded,Parental_Education_Level_encoded,Distance_from_Home_encoded,Gender_encoded,Performance_Category,Engagement_Index,Behavioral_Stability_Score,Support_Score,Academic_Momentum,Consistency_Index,Weighted_Engagement,Student_Risk_Profile,Rolling_Attendance_Mean,Study_Hours_Trend_Slope,Performance_Velocity
0.375,-0.6,-0.8,64,67.09815585960737,67.13437782464598,67.44184865413915,67.14967741935484,67.33064756789018,67.29289456450557,66.4897554527429,66.84842814371258,67.10017486884837,67.21291866028709,67.62319939347991,67.19607072691552,67.34912043301759,67.31573655103067,66.98148148148148,67.22889355007865,Low Performance (High Risk),0.4175,-0.003353396109373549,0.5,0.22699999999999998,0.5768100566943116,0.3080413321169876,0.6956249999999999,0.2600000000000001,0.6375000000000003,-0.7200000000000001
-0.75,-0.9,1.0,62,68.09276729559748,67.13437782464598,66.93143499437991,67.62783171521036,66.75219411461022,67.29289456450557,66.98026617714548,66.84842814371258,67.10017486884837,67.21291866028709,67.19791666666667,67.19607072691552,67.34912043301759,66.89797766374886,67.49379903821817,67.22889355007865,Low Performance (High Risk),0.245,-0.003353396109373549,0.5,0.698,0.44511825824421075,0.3712529724269674,0.55125,-0.039999999999999904,0.07500000000000012,1.8
0.0,0.75,1.0,69,67.09815585960737,66.20335110434121,67.44184865413915,67.24296381390006,66.75219411461022,66.53507014028057,67.89473684210526,66.84842814371258,67.10017486884837,67.28770532603285,67.19791666666667,67.18500307314075,67.34912043301759,66.89797766374886,67.49379903821817,67.24489795918367,High Performance (Low Risk),0.65,-0.003353396109373549,0.5,0.86,0.7149487047168159,0.5953190617214885,0.24375,-0.009999999999999898,-0.2625000000000001,0.0
0.0,-0.85,0.04,64,66.35826477187734,66.20335110434121,67.44184865413915,67.21872766261616,67.33064756789018,67.29289456450557,67.89473684210526,67.33495873968492,67.10017486884837,67.21291866028709,67.19791666666667,67.31301587301587,67.34912043301759,67.97088122605363,67.49379903821817,67.24489795918367,Low Performance (High Risk),0.33,-0.003353396109373549,0.5,0.444,0.7000563144476807,0.3715405836676614,0.64375,-0.20999999999999988,-0.16250000000000006,-0.96
-0.875,-0.5,0.12,61,68.09276729559748,67.13437782464598,66.93143499437991,67.13782051282051,67.33064756789018,67.29289456450557,66.98026617714548,66.84842814371258,67.10017486884837,67.21291866028709,66.56427015250544,67.18500307314075,67.34912043301759,66.89797766374886,66.45744680851064,67.24489795918367,Low Performance (High Risk),0.3125,-0.003353396109373549,0.5,0.461,0.49848679822406805,0.3310766804229389,0.594375,-0.41999999999999993,-0.175,0.07999999999999999
1.125,0.4,0.84,72,67.09815585960737,68.09215189873417,66.93143499437991,67.24296381390006,66.75219411461022,67.29289456450557,67.56701030927834,66.84842814371258,66.75342465753425,67.21291866028709,67.62319939347991,67.18500307314075,67.34912043301759,66.89797766374886,67.49379903821817,67.24489795918367,High Performance (Low Risk),0.6925,-0.003353396109373549,0.5,0.829,0.49367305489952207,0.5545139317580297,0.296875,-0.2199999999999999,0.2875000000000001,0.72
0.625,-0.2,0.52,66,67.09815585960737,66.20335110434121,67.44184865413915,67.19476744186046,66.75219411461022,67.29289456450557,66.98026617714548,67.33495873968492,67.10017486884837,67.28770532603285,66.56427015250544,67.19607072691552,67.34912043301759,67.31573655103067,66.45744680851064,67.22889355007865,Medium Performance (Medium Risk),0.5225000000000001,-0.003353396109373549,0.5,0.665,0.6429155003368452,0.4841624208454943,0.454375,-0.0799999999999999,0.23750000000000002,-0.31999999999999995
-0.125,0.75,-0.68,69,68.09276729559748,66.20335110434121,66.93143499437991,67.13782051282051,66.75219411461022,67.29289456450557,67.56701030927834,67.84239558707644,67.10017486884837,67.21291866028709,67.62319939347991,67.19607072691552,67.34912043301759,66.89797766374886,67.49379903821817,67.22889355007865,High Performance (Low Risk),0.6375000000000001,-0.003353396109373549,0.5,0.35100000000000003,0.6471117661932763,0.42530167401678054,0.45687500000000003,-0.07999999999999989,0.12500000000000003,-1.2000000000000002
0.0,-0.4,0.6,65,67.09815585960737,67.13437782464598,66.93143499437991,67.21872766261616,67.70432145564821,66.53507014028057,67.56701030927834,66.84842814371258,66.75342465753425,67.28770532603285,67.19791666666667,67.18500307314075,67.34912043301759,67.31573655103067,67.49379903821817,67.24489795918367,Low Performance (High Risk),0.42000000000000004,-0.003353396109373549,0.5,0.648,0.7933571924459624,0.47840075926731773,0.495,0.010000000000000097,0.050000000000000044,1.28
0.125,-1.0,-0.52,64,68.09276729559748,67.13437782464598,67.44184865413915,67.14967741935484,67.33064756789018,67.29289456450557,67.56701030927834,66.84842814371258,67.10017486884837,67.21291866028709,67.62319939347991,67.19607072691552,67.34912043301759,66.89797766374886,67.49379903821817,67.22889355007865,Low Performance (High Risk),0.3125,-0.003353396109373549,0.5,0.269,0.6094899920671578,0.2956773191915569,0.736875,-0.0899999999999999,-0.2625000000000001,-1.12
-1.5,-0.4,-0.12,62,66.35826477187734,67.13437782464598,67.44184865413915,67.2978417266187,67.33064756789018,67.29289456450557,67.89473684210526,67.84239558707644,66.75342465753425,67.28770532603285,67.62319939347991,67.31301587301587,67.34912043301759,66.89797766374886,67.49379903821817,67.24489795918367,Low Performance (High Risk),0.27,-0.003353396109373549,0.5,0.372,0.46172894211107596,0.2842751092003405,0.6225,-0.24999999999999992,-0.4,0.4
-0.125,0.15,0.08,66,67.09815585960737,67.13437782464598,66.93143499437991,67.21872766261616,67.70432145564821,67.29289456450557,66.98026617714548,66.84842814371258,67.10017486884837,67.21291866028709,67.62319939347991,67.31301587301587,67.34912043301759,66.89797766374886,66.45744680851064,67.22889355007865,Medium Performance (Medium Risk),0.5175,-0.003353396109373549,0.5,0.531,0.8260840440824564,0.47909612959461656,0.466875,-0.1799999999999999,-0.15000000000000002,0.2
-0.5,-0.25,0.44,62,66.35826477187734,66.20335110434121,67.44184865413915,67.2978417266187,67.33064756789018,67.29289456450557,66.4897554527429,66.84842814371258,67.10017486884837,67.21291866028709,67.62319939347991,66.96912114014252,67.34912043301759,67.31573655103067,66.98148148148148,67.24489795918367,Low Performance (High Risk),0.4,-0.003353396109373549,0.5,0.5920000000000001,0.6492598892022488,0.42678129861857506,0.50125,-0.3799999999999999,-0.125,0.36
-0.75,0.05,-0.68,66,67.09815585960737,67.13437782464598,67.44184865413915,67.2978417266187,67.70432145564821,67.29289456450557,67.89473684210526,66.84842814371258,67.6769388803287,67.21291866028709,66.56427015250544,67.31301587301587,67.34912043301759,67.97088122605363,66.98148148148148,67.22889355007865,Medium Performance (Medium Risk),0.43500000000000005,-0.003353396109373549,0.5,0.27,0.708889206061832,0.35260716199049175,0.595,-0.2899999999999999,-0.075,-1.12
-0.25,0.75,-0.84,70,67.09815585960737,68.09215189873417,66.93143499437991,67.21872766261616,67.33064756789018,67.29289456450557,67.56701030927834,67.84239558707644,67.10017486884837,67.21291866028709,67.19791666666667,67.19607072691552,67.34912043301759,67.31573655103067,66.98148148148148,67.24489795918367,High Performance (Low Risk),0.625,-0.003353396109373549,0.5,0.298,0.5928626364875864,0.39480184807564256,0.48,0.060000000000000095,0.1875000000000001,-0.15999999999999992
1.375,0.8,0.72,75,67.09815585960737,67.13437782464598,67.44184865413915,67.21872766261616,66.75219411461022,67.29289456450557,67.89473684210526,66.84842814371258,67.10017486884837,67.21291866028709,67.62319939347991,67.19607072691552,67.34912043301759,66.89797766374886,67.49379903821817,67.22889355007865,High Performance (Low Risk),0.7975,-0.003353396109373549,0.5,0.835,0.38466580171964115,0.5660124811220535,0.235625,0.3000000000000001,0.32500000000000007,1.56
0.5,-0.45,0.64,67,66.35826477187734,68.09215189873417,67.44184865413915,67.19476744186046,67.33064756789018,67.29289456450557,67.89473684210526,67.84239558707644,67.10017486884837,67.21291866028709,67.19791666666667,67.18500307314075,67.34912043301759,66.89797766374886,66.45744680851064,67.24489795918367,Medium Performance (Medium Risk),0.45999999999999996,-0.003353396109373549,0.5,0.6759999999999999,0.5794760532511819,0.45602453142836163,0.48624999999999996,0.1800000000000001,0.41250000000000014,-0.07999999999999996
-0.375,-0.1,0.04,66,66.35826477187734,67.13437782464598,67.44184865413915,67.14967741935484,66.75219411461022,67.29289456450557,68.22923588039868,67.33495873968492,67.10017486884837,67.21291866028709,67.62319939347991,67.18500307314075,67.34912043301759,67.31573655103067,67.49379903821817,67.22889355007865,Medium Performance (Medium Risk),0.4425,-0.003353396109373549,0.5,0.489,0.7603664506159133,0.43085261090130794,0.5218750000000001,0.21000000000000013,0.15000000000000008,-0.6
0.375,0.1,0.32,71,67.09815585960737,68.09215189873417,66.93143499437991,67.19476744186046,67.33064756789018,67.29289456450557,67.56701030927834,67.33495873968492,67.10017486884837,67.28770532603285,67.62319939347991,67.19607072691552,67.34912043301759,67.97088122605363,66.98148148148148,67.22889355007865,High Performance (Low Risk),0.5575,-0.003353396109373549,0.5,0.619,0.756856521941398,0.5036506251664049,0.433125,0.2200000000000001,-0.04999999999999993,0.28
1.0,0.9,0.44,75,68.09276729559748,67.13437782464598,67.44184865413915,67.24296381390006,67.33064756789018,67.29289456450557,67.56701030927834,67.33495873968492,67.6769388803287,67.28770532603285,67.19791666666667,67.18500307314075,67.34912043301759,66.89797766374886,67.49379903821817,67.24489795918367,High Performance (Low Risk),0.78,-0.003353396109373549,0.5,0.744,0.40810979182621754,0.5381512791433688,0.2625,0.2500000000000001,-0.0875000000000001,0.12
0.75,1.0,-0.04,72,68.09276729559748,68.09215189873417,66.93143499437991,67.24296381390006,66.75219411461022,67.29289456450557,66.98026617714548,67.33495873968492,67.10017486884837,67.21291866028709,67.19791666666667,67.18500307314075,67.34912043301759,66.89797766374886,66.45744680851064,67.24489795918367,High Performance (Low Risk),0.775,-0.003353396109373549,0.5,0.5980000000000001,0.4312772507723045,0.49748477093258614,0.31125,0.29000000000000015,0.18749999999999994,-0.48
0.0,-0.55,-0.48,64,68.09276729559748,67.13437782464598,66.93143499437991,67.24296381390006,66.75219411461022,67.29289456450557,67.56701030927834,66.84842814371258,67.10017486884837,67.28770532603285,66.56427015250544,67.18500307314075,67.34912043301759,66.89797766374886,66.98148148148148,67.24489795918367,Low Performance (High Risk),0.39,-0.003353396109373549,0.5,0.31200000000000006,0.753972672158003,0.36072385520972594,0.65625,0.27000000000000013,0.11250000000000003,-0.44
-0.5,0.45,-0.04,65,67.09815585960737,67.13437782464598,67.44184865413915,67.14967741935484,67.33064756789018,66.53507014028057,66.98026617714548,66.84842814371258,67.10017486884837,67.21291866028709,67.19791666666667,67.19607072691552,67.34912043301759,66.89797766374886,66.45744680851064,67.22889355007865,Low Performance (High Risk),0.54,-0.003353396109373549,0.5,0.504,0.5805511166944493,0.42863954411701516,0.43875,0.3800000000000001,-0.27500000000000013,0.44
0.5,-0.25,0.92,67,66.35826477187734,67.13437782464598,66.93143499437991,67.2978417266187,67.70432145564821,67.29289456450557,66.98026617714548,66.84842814371258,67.10017486884837,67.21291866028709,67.62319939347991,67.19607072691552,67.34912043301759,66.89797766374886,67.49379903821817,67.22889355007865,Medium Performance (Medium Risk),0.5,-0.003353396109373549,0.5,0.776,0.6475680142040019,0.5116429236189257,0.41625,0.3100000000000001,-0.22500000000000014,0.9600000000000001
0.25,-1.0,0.68,63,67.09815585960737,67.13437782464598,66.93143499437991,67.19476744186046,66.75219411461022,67.29289456450557,67.56701030927834,66.84842814371258,67.6769388803287,67.21291866028709,66.56427015250544,67.18500307314075,67.34912043301759,66.89797766374886,67.49379903821817,67.22889355007865,Low Performance (High Risk),0.325,-0.003353396109373549,0.5,0.634,0.5560582257790532,0.398240965933936,0.58375,-0.06999999999999988,-0.05000000000000006,-0.24
0.625,-1.0,-0.08,62,67.09815585960737,66.20335110434121,67.44184865413915,67.2978417266187,66.75219411461022,67.29289456450557,66.98026617714548,67.33495873968492,67.10017486884837,67.21291866028709,66.56427015250544,67.18500307314075,67.34912043301759,66.89797766374886,67.49379903821817,67.22889355007865,Low Performance (High Risk),0.36250000000000004,-0.003353396109373549,0.5,0.42100000000000004,0.45416268460539266,0.3252118576992038,0.669375,-0.4699999999999999,0.19999999999999998,-0.76
0.5,-0.1,-0.56,69,66.35826477187734,68.09215189873417,67.44184865413915,67.13782051282051,67.70432145564821,67.29289456450557,67.56701030927834,67.33495873968492,67.10017486884837,67.21291866028709,67.62319939347991,67.31301587301587,67.34912043301759,67.31573655103067,66.98148148148148,67.24489795918367,High Performance (Low Risk),0.53,-0.003353396109373549,0.5,0.344,0.7250683563309641,0.4065429920443181,0.575,-0.3799999999999999,0.21249999999999997,-0.48000000000000004
0.75,0.0,0.76,70,67.09815585960737,67.13437782464598,67.44184865413915,67.24296381390006,67.33064756789018,67.29289456450557,66.98026617714548,66.84842814371258,67.10017486884837,67.28770532603285,67.62319939347991,67.18500307314075,67.34912043301759,67.97088122605363,66.98148148148148,67.22889355007865,High Performance (Low Risk),0.5750000000000001,-0.003353396109373549,0.5,0.758,0.7474157884187678,0.5487124784618789,0.38625,-0.4699999999999999,0.07499999999999994,1.32
-0.375,-0.95,0.28,63,66.35826477187734,67.13437782464598,67.44184865413915,67.19476744186046,67.70432145564821,67.29289456450557,66.4897554527429,67.33495873968492,67.6769388803287,67.21291866028709,67.19791666666667,67.31301587301587,67.34912043301759,67.97088122605363,67.49379903821817,67.22889355007865,Low Performance (High Risk),0.2725,-0.003353396109373549,0.5,0.493,0.52261871113368,0.3335030630048613,0.640625,-0.6099999999999999,-0.11250000000000003,-0.48
1.0,0.35,-0.2,71,67.09815585960737,67.13437782464598,67.44184865413915,67.24296381390006,67.33064756789018,67.29289456450557,67.56701030927834,66.84842814371258,67.10017486884837,67.21291866028709,67.19791666666667,67.18500307314075,67.34912043301759,67.97088122605363,67.49379903821817,67.22889355007865,High Performance (Low Risk),0.67,-0.003353396109373549,0.5,0.508,0.5237703971160248,0.45748340020133027,0.43875,-0.3399999999999998,-0.012500000000000044,-0.48000000000000004
0.125,-0.4,-0.76,63,67.09815585960737,66.20335110434121,67.44184865413915,67.21872766261616,67.33064756789018,67.29289456450557,66.4897554527429,66.84842814371258,67.10017486884837,67.21291866028709,67.19791666666667,67.31301587301587,67.34912043301759,66.89797766374886,67.49379903821817,67.22889355007865,Low Performance (High Risk),0.4325,-0.003353396109373549,0.5,0.245,0.7220528063372762,0.34698988204558057,0.661875,-0.21999999999999983,-0.05000000000000011,-0.56
1.5,0.1,0.52,71,66.35826477187734,67.13437782464598,67.44184865413915,67.21872766261616,66.75219411461022,67.29289456450557,66.4897554527429,67.84239558707644,67.10017486884837,67.21291866028709,67.62319939347991,67.18500307314075,67.34912043301759,67.31573655103067,66.98148148148148,67.22889355007865,High Performance (Low Risk),0.67,-0.003353396109373549,0.5,0.724,0.5909750233173624,0.5357243254415978,0.37999999999999995,-0.17999999999999988,0.19999999999999998,1.28
-0.5,-0.4,-0.36,63,67.09815585960737,67.13437782464598,67.44184865413915,67.19476744186046,66.75219411461022,67.29289456450557,66.4897554527429,66.84842814371258,67.10017486884837,67.28770532603285,67.62319939347991,67.31301587301587,67.34912043301759,67.31573655103067,67.49379903821817,67.22889355007865,Low Performance (High Risk),0.37,-0.003353396109373549,0.5,0.33999999999999997,0.5955753425858683,0.33144438929529896,0.6275,-0.2599999999999999,0.025000000000000064,-0.88
1.25,-0.65,0.2,68,67.09815585960737,68.09215189873417,67.44184865413915,67.19476744186046,67.70432145564821,67.29289456450557,66.4897554527429,66.84842814371258,67.10017486884837,67.21291866028709,67.19791666666667,67.31301587301587,67.34912043301759,66.89797766374886,66.98148148148148,67.22889355007865,Medium Performance (Medium Risk),0.495,-0.003353396109373549,0.5,0.558,0.4216353293646202,0.3995563866510493,0.5574999999999999,-0.1999999999999999,-0.012500000000000086,0.56
0.125,-0.2,0.12,65,67.09815585960737,66.20335110434121,67.44184865413915,67.2978417266187,67.70432145564821,66.53507014028057,66.4897554527429,66.84842814371258,67.6769388803287,67.21291866028709,67.19791666666667,67.19607072691552,67.34912043301759,66.89797766374886,67.49379903821817,67.22889355007865,Low Performance (High Risk),0.47250000000000003,-0.003353396109373549,0.5,0.525,0.7982428077986103,0.4582278823378474,0.516875,-0.3099999999999999,-0.02500000000000001,-0.08000000000000002
-0.5,-0.55,0.4,66,68.09276729559748,68.09215189873417,67.44184865413915,67.24296381390006,67.33064756789018,67.29289456450557,66.4897554527429,67.84239558707644,67.6769388803287,67.28770532603285,66.56427015250544,67.19607072691552,67.34912043301759,66.89797766374886,67.49379903821817,67.24489795918367,Medium Performance (Medium Risk),0.34,-0.003353396109373549,0.5,0.556,0.5561908222979091,0.37936748523770714,0.55875,-0.3399999999999999,-0.33750000000000013,0.28
-0.375,0.05,0.08,66,66.35826477187734,67.13437782464598,67.44184865413915,67.14967741935484,67.33064756789018,67.29289456450557,67.89473684210526,66.84842814371258,67.10017486884837,67.21291866028709,67.19791666666667,67.31301587301587,67.34912043301759,67.31573655103067,66.45744680851064,67.22889355007865,Medium Performance (Medium Risk),0.47250000000000003,-0.003353396109373549,0.5,0.513,0.7927960560195101,0.4535385319820273,0.490625,-0.34999999999999987,-0.15000000000000005,-0.32
-0.25,-0.6,0.28,66,68.09276729559748,68.09215189873417,66.93143499437991,67.19476744186046,66.75219411461022,67.29289456450557,66.4897554527429,67.33495873968492,67.6769388803287,67.21291866028709,67.62319939347991,67.19607072691552,67.34912043301759,66.89797766374886,67.49379903821817,67.22889355007865,Medium Performance (Medium Risk),0.355,-0.003353396109373549,0.5,0.526,0.6209906439183673,0.38782744956179876,0.5762499999999999,-0.38999999999999985,-0.35000000000000014,0.2
0.375,0.0,-0.84,65,66.35826477187734,66.20335110434121,67.44184865413915,67.21872766261616,67.33064756789018,67.29289456450557,66.4897554527429,67.33495873968492,67.6769388803287,67.28770532603285,67.62319939347991,67.18500307314075,67.34912043301759,66.89797766374886,67.49379903821817,67.24489795918367,Low Performance (High Risk),0.5375,-0.003353396109373549,0.5,0.263,0.8304045986407154,0.4055602405062684,0.595625,-0.2599999999999999,0.07500000000000004,-1.12
0.375,-0.7,0.32,66,67.09815585960737,68.09215189873417,66.93143499437991,67.19476744186046,67.33064756789018,67.29289456450557,66.4897554527429,67.84239558707644,67.10017486884837,67.21291866028709,67.62319939347991,67.18500307314075,67.34912043301759,66.89797766374886,67.49379903821817,67.24489795918367,Medium Performance (Medium Risk),0.3975000000000001,-0.003353396109373549,0.5,0.555,0.5575793866535139,0.39659519810882815,0.573125,-0.3599999999999999,0.25000000000000006,1.16
-0.375,0.35,-0.6,67,67.09815585960737,67.13437782464598,67.44184865413915,67.2978417266187,67.33064756789018,67.29289456450557,68.22923588039868,67.33495873968492,67.10017486884837,67.28770532603285,67.62319939347991,67.19607072691552,66.2705035971223,66.89797766374886,67.49379903821817,67.24489795918367,Medium Performance (Medium Risk),0.5325,-0.003353396109373549,0.5,0.33299999999999996,0.6443874303824181,0.3878568068546089,0.5231250000000001,-0.17999999999999985,0.06250000000000006,-0.9199999999999999
0.0,0.5,-0.2,68,68.09276729559748,67.13437782464598,66.93143499437991,67.21872766261616,67.33064756789018,67.29289456450557,66.4897554527429,67.33495873968492,67.10017486884837,67.28770532603285,67.19791666666667,67.19607072691552,67.34912043301759,66.89797766374886,66.98148148148148,67.24489795918367,Medium Performance (Medium Risk),0.6,-0.003353396109373549,0.5,0.48,0.765320146670402,0.47639335011220574,0.4375,-0.08999999999999986,-0.02500000000000002,0.39999999999999997
1.625,-0.8,0.04,68,67.09815585960737,66.20335110434121,67.44184865413915,67.13782051282051,66.75219411461022,67.29289456450557,67.56701030927834,67.84239558707644,67.6769388803287,67.28770532603285,67.19791666666667,67.19607072691552,67.34912043301759,66.89797766374886,67.49379903821817,67.22889355007865,Medium Performance (Medium Risk),0.5025000000000001,-0.003353396109373549,0.5,0.513,0.3665419101537409,0.37728770280887347,0.594375,-0.12999999999999987,0.21249999999999997,0.24000000000000002
1.25,-0.05,0.36,69,66.35826477187734,67.13437782464598,66.93143499437991,67.21872766261616,67.33064756789018,67.29289456450557,67.89473684210526,66.84842814371258,67.10017486884837,67.28770532603285,66.56427015250544,67.19607072691552,67.34912043301759,67.31573655103067,66.98148148148148,67.24489795918367,High Performance (Low Risk),0.615,-0.003353396109373549,0.5,0.6539999999999999,0.6471917845216634,0.5094676776824579,0.4325,-0.13999999999999987,0.375,0.32
0.375,-0.85,0.48,64,67.09815585960737,66.20335110434121,67.44184865413915,67.19476744186046,66.75219411461022,67.29289456450557,66.98026617714548,67.33495873968492,67.10017486884837,67.21291866028709,67.19791666666667,67.18500307314075,67.34912043301759,67.97088122605363,67.49379903821817,67.22889355007865,Low Performance (High Risk),0.36750000000000005,-0.003353396109373549,0.5,0.591,0.5337896589943955,0.39363725257700444,0.579375,-0.16999999999999987,0.27500000000000013,0.12
0.0,0.2,0.4,67,67.09815585960737,67.13437782464598,66.93143499437991,67.19476744186046,67.33064756789018,67.29289456450557,66.4897554527429,67.33495873968492,67.10017486884837,67.28770532603285,67.62319939347991,67.19607072691552,67.34912043301759,66.89797766374886,66.98148148148148,67.22889355007865,Medium Performance (Medium Risk),0.54,-0.003353396109373549,0.5,0.636,0.868469861293576,0.5258232930368405,0.41500000000000004,-0.19999999999999987,-0.1250000000000001,-0.07999999999999996
0.125,-0.45,-0.8,63,67.09815585960737,67.13437782464598,67.44184865413915,67.13782051282051,66.75219411461022,67.29289456450557,66.98026617714548,67.33495873968492,67.10017486884837,67.21291866028709,66.56427015250544,67.31301587301587,67.34912043301759,66.89797766374886,66.98148148148148,67.24489795918367,Low Performance (High Risk),0.4225,-0.003353396109373549,0.5,0.22899999999999998,0.7076453920008365,0.3363083991782926,0.675625,-0.3899999999999999,-0.4250000000000002,-1.2000000000000002
0.5,0.05,-0.24,67,66.35826477187734,68.09215189873417,67.44184865413915,67.24296381390006,67.33064756789018,67.29289456450557,67.89473684210526,66.84842814371258,67.10017486884837,67.21291866028709,66.56427015250544,67.19607072691552,67.34912043301759,67.31573655103067,67.49379903821817,67.22889355007865,Medium Performance (Medium Risk),0.56,-0.003353396109373549,0.5,0.452,0.7574979617345609,0.45442891312503747,0.50875,-0.2199999999999999,-0.17500000000000007,0.56
-0.75,0.05,-0.44,64,67.09815585960737,68.09215189873417,67.44184865413915,67.19476744186046,66.75219411461022,66.53507014028057,67.56701030927834,67.84239558707644,67.6769388803287,67.21291866028709,67.19791666666667,67.18500307314075,67.34912043301759,66.89797766374886,66.45744680851064,67.24489795918367,Low Performance (High Risk),0.43500000000000005,-0.003353396109373549,0.5,0.3420000000000001,0.708889206061832,0.37420716199049175,0.565,-0.1999999999999999,-0.17500000000000004,-0.2
-0.25,0.85,-0.2,66,66.35826477187734,67.13437782464598,66.93143499437991,67.24296381390006,66.75219411461022,67.29289456450557,66.4897554527429,67.84239558707644,67.10017486884837,67.21291866028709,67.19791666666667,67.18500307314075,66.2705035971223,66.89797766374886,67.49379903821817,67.24489795918367,Medium Performance (Medium Risk),0.645,-0.003353396109373549,0.5,0.498,0.5776506997633136,0.457759460730788,0.3825,0.14000000000000012,-0.13750000000000004,0.24
-1.25,0.1,0.28,65,68.09276729559748,67.13437782464598,66.93143499437991,67.24296381390006,66.75219411461022,67.29289456450557,67.56701030927834,66.84842814371258,67.6769388803287,67.28770532603285,67.19791666666667,67.31301587301587,67.34912043301759,66.89797766374886,67.49379903821817,67.22889355007865,Low Performance (High Risk),0.395,-0.003353396109373549,0.5,0.542,0.6123476457794005,0.4028988499340054,0.47874999999999995,0.12000000000000013,-0.35000000000000003,0.48000000000000004
0.25,0.15,-0.6,68,67.09815585960737,67.13437782464598,67.44184865413915,67.21872766261616,66.75219411461022,66.53507014028057,68.22923588039868,67.33495873968492,67.10017486884837,67.21291866028709,67.19791666666667,67.18500307314075,67.34912043301759,67.97088122605363,66.98148148148148,67.24489795918367,Medium Performance (Medium Risk),0.5549999999999999,-0.003353396109373549,0.5,0.34199999999999997,0.7691848302092053,0.4222662868199663,0.5425,0.24000000000000013,-0.10000000000000003,-0.88
0.5,-0.2,0.0,66,66.35826477187734,68.09215189873417,66.93143499437991,67.14967741935484,66.75219411461022,67.29289456450557,66.4897554527429,66.84842814371258,67.10017486884837,67.28770532603285,67.62319939347991,67.6038781163435,67.34912043301759,66.89797766374886,67.49379903821817,67.22889355007865,Medium Performance (Medium Risk),0.51,-0.003353396109373549,0.5,0.504,0.6700734690489556,0.43754401458791636,0.5225,0.1900000000000001,0.3000000000000001,0.6
-0.375,0.9,0.76,71,68.09276729559748,68.09215189873417,66.93143499437991,67.14967741935484,66.75219411461022,67.29289456450557,66.4897554527429,67.84239558707644,66.75342465753425,67.21291866028709,66.56427015250544,67.19607072691552,67.34912043301759,67.31573655103067,67.49379903821817,67.22889355007865,High Performance (Low Risk),0.6425,-0.003353396109373549,0.5,0.785,0.5287268250926109,0.5333246857966474,0.256875,0.36000000000000015,0.15000000000000016,0.76
1.125,0.55,0.48,74,67.09815585960737,68.09215189873417,67.44184865413915,67.24296381390006,67.33064756789018,66.53507014028057,67.56701030927834,67.33495873968492,67.6769388803287,67.28770532603285,66.56427015250544,67.31301587301587,67.34912043301759,67.31573655103067,67.49379903821817,67.24489795918367,High Performance (Low Risk),0.7225,-0.003353396109373549,0.5,0.7330000000000001,0.45445782940558194,0.5268708866592416,0.31562500000000004,0.30000000000000016,0.4125000000000001,-0.28
-0.875,-0.45,0.44,65,67.09815585960737,68.09215189873417,66.93143499437991,67.24296381390006,66.75219411461022,67.29289456450557,67.56701030927834,66.84842814371258,67.10017486884837,67.21291866028709,67.62319939347991,67.19607072691552,67.34912043301759,67.97088122605363,67.49379903821817,67.22889355007865,Low Performance (High Risk),0.3225,-0.003353396109373549,0.5,0.5609999999999999,0.5115555410244733,0.36669042898301996,0.545625,0.1900000000000001,-0.16250000000000003,-0.03999999999999998
-1.125,0.7,0.68,68,66.35826477187734,68.09215189873417,67.44184865413915,67.21872766261616,67.70432145564821,67.29289456450557,66.4897554527429,67.33495873968492,67.10017486884837,67.21291866028709,67.19791666666667,67.31301587301587,67.34912043301759,66.89797766374886,67.49379903821817,67.24489795918367,Medium Performance (Medium Risk),0.5275000000000001,-0.003353396109373549,0.5,0.7150000000000001,0.42519391887590885,0.4571181045533071,0.32062499999999994,0.30000000000000016,-0.37500000000000006,0.24000000000000005
0.125,-0.15,-0.2,68,67.09815585960737,68.09215189873417,67.44184865413915,67.19476744186046,66.75219411461022,66.53507014028057,67.56701030927834,67.84239558707644,67.10017486884837,67.28770532603285,67.62319939347991,67.18500307314075,67.34912043301759,67.31573655103067,67.49379903821817,67.22889355007865,Medium Performance (Medium Risk),0.48250000000000004,-0.003353396109373549,0.5,0.43300000000000005,0.823847132588198,0.4387487472957649,0.548125,0.31000000000000016,-0.12500000000000003,-0.8800000000000001
0.75,0.65,0.52,72,67.09815585960737,67.13437782464598,66.93143499437991,67.21872766261616,67.33064756789018,67.29289456450557,66.98026617714548,67.33495873968492,67.6769388803287,67.21291866028709,67.19791666666667,67.31301587301587,66.2705035971223,67.31573655103067,67.49379903821817,67.22889355007865,High Performance (Low Risk),0.705,-0.003353396109373549,0.5,0.738,0.48338167682388394,0.528905656142902,0.30250000000000005,0.2600000000000001,0.024999999999999977,0.72
