Hours_Studied,Attendance,Previous_Scores,Exam_Score,Parental_Involvement_encoded,Access_to_Resources_encoded,Extracurricular_Activities_encoded,Sleep_Hours_encoded,Motivation_Level_encoded,Internet_Access_encoded,Tutoring_Sessions_encoded,Family_Income_encoded,Teacher_Quality_encoded,School_Type_encoded,Peer_Influence_encoded,Physical_Activity_encoded,Learning_Disabilities_encoded,Parental_Education_Level_encoded,Distance_from_Home_encoded,Gender_encoded
-0.625,0.0,0.2,65,68.09276729559748,67.13437782464598,66.93143499437991,67.24296381390006,67.33064756789018,67.29289456450557,66.4897554527429,66.84842814371258,66.75342465753425,67.21291866028709,67.19791666666667,67.6038781163435,67.34912043301759,66.89797766374886,67.49379903821817,67.24489795918367
-1.0,0.35,-0.88,65,67.09815585960737,67.13437782464598,67.44184865413915,67.24296381390006,66.75219411461022,67.29289456450557,67.56701030927834,67.33495873968492,67.10017486884837,67.28770532603285,67.19791666666667,66.96912114014252,67.34912043301759,67.31573655103067,67.49379903821817,67.22889355007865
-0.5,0.25,0.72,68,66.35826477187734,67.13437782464598,66.93143499437991,67.24296381390006,67.70432145564821,67.29289456450557,66.98026617714548,67.33495873968492,67.6769388803287,67.21291866028709,67.62319939347991,67.19607072691552,67.34912043301759,66.89797766374886,67.49379903821817,67.22889355007865
0.0,0.6,-0.36,68,67.09815585960737,67.13437782464598,67.44184865413915,67.2978417266187,67.33064756789018,67.29289456450557,67.56701030927834,67.33495873968492,67.10017486884837,67.21291866028709,66.56427015250544,67.18500307314075,66.2705035971223,67.31573655103067,66.98148148148148,67.22889355007865
1.375,-0.9,0.32,67,68.09276729559748,67.13437782464598,66.93143499437991,67.21872766261616,67.33064756789018,67.29289456450557,66.4897554527429,67.33495873968492,67.6769388803287,67.28770532603285,67.19791666666667,67.18500307314075,66.2705035971223,67.31573655103067,67.49379903821817,67.24489795918367
-0.375,-0.4,0.84,65,66.35826477187734,67.13437782464598,67.44184865413915,67.2978417266187,67.70432145564821,67.29289456450557,67.89473684210526,67.84239558707644,67.10017486884837,67.21291866028709,66.56427015250544,67.19607072691552,67.34912043301759,66.89797766374886,66.98148148148148,67.22889355007865
0.125,-0.45,0.44,66,67.09815585960737,66.20335110434121,66.93143499437991,67.21872766261616,67.33064756789018,67.29289456450557,67.56701030927834,67.33495873968492,67.6769388803287,67.21291866028709,67.19791666666667,67.18500307314075,67.34912043301759,67.31573655103067,67.49379903821817,67.22889355007865
0.0,-0.7,0.76,63,67.09815585960737,67.13437782464598,67.44184865413915,67.24296381390006,66.75219411461022,67.29289456450557,66.4897554527429,67.33495873968492,66.75342465753425,67.21291866028709,67.19791666666667,67.31301587301587,67.34912043301759,66.89797766374886,66.98148148148148,67.24489795918367
0.875,-0.4,-0.88,70,68.09276729559748,68.09215189873417,67.44184865413915,67.2978417266187,67.33064756789018,67.29289456450557,66.98026617714548,67.84239558707644,67.10017486884837,67.28770532603285,67.19791666666667,67.6038781163435,67.34912043301759,67.97088122605363,67.49379903821817,67.22889355007865
1.875,-0.4,0.0,72,68.09276729559748,68.09215189873417,67.44184865413915,67.2978417266187,67.33064756789018,67.29289456450557,66.98026617714548,66.84842814371258,67.10017486884837,67.21291866028709,67.62319939347991,67.6038781163435,67.34912043301759,67.31573655103067,66.98148148148148,67.22889355007865
-0.375,0.05,0.12,67,67.09815585960737,68.09215189873417,66.93143499437991,67.19476744186046,67.33064756789018,67.29289456450557,67.56701030927834,66.84842814371258,67.10017486884837,67.28770532603285,67.62319939347991,67.18500307314075,67.34912043301759,66.89797766374886,66.98148148148148,67.22889355007865
-0.375,0.35,0.36,67,68.09276729559748,66.20335110434121,67.44184865413915,67.19476744186046,67.33064756789018,67.29289456450557,66.4897554527429,67.33495873968492,67.10017486884837,67.21291866028709,67.62319939347991,67.19607072691552,67.34912043301759,67.31573655103067,66.45744680851064,67.22889355007865
0.75,-0.25,-0.76,66,66.35826477187734,67.13437782464598,67.44184865413915,67.14967741935484,67.33064756789018,67.29289456450557,66.98026617714548,66.84842814371258,67.10017486884837,67.21291866028709,67.62319939347991,67.6038781163435,67.34912043301759,66.89797766374886,66.98148148148148,67.22889355007865
0.5,0.45,0.32,66,66.35826477187734,67.13437782464598,66.93143499437991,67.24296381390006,67.33064756789018,66.53507014028057,66.98026617714548,66.84842814371258,66.75342465753425,67.21291866028709,67.19791666666667,67.19607072691552,67.34912043301759,66.89797766374886,66.98148148148148,67.22889355007865
1.375,-0.35,-0.72,69,68.09276729559748,67.13437782464598,67.44184865413915,67.21872766261616,67.33064756789018,67.29289456450557,67.56701030927834,66.84842814371258,67.6769388803287,67.21291866028709,67.19791666666667,67.31301587301587,67.34912043301759,66.89797766374886,66.45744680851064,67.22889355007865
0.5,-0.4,-0.88,62,67.09815585960737,66.20335110434121,67.44184865413915,67.14967741935484,67.33064756789018,67.29289456450557,66.4897554527429,66.84842814371258,67.6769388803287,67.28770532603285,67.19791666666667,67.31301587301587,66.2705035971223,66.89797766374886,66.98148148148148,67.22889355007865
-0.25,0.1,-0.08,66,66.35826477187734,67.13437782464598,66.93143499437991,67.14967741935484,66.75219411461022,67.29289456450557,67.56701030927834,66.84842814371258,67.10017486884837,67.21291866028709,67.62319939347991,67.31301587301587,67.34912043301759,67.31573655103067,67.49379903821817,67.24489795918367
0.5,-0.95,0.2,64,67.09815585960737,67.13437782464598,66.93143499437991,67.24296381390006,67.70432145564821,67.29289456450557,66.4897554527429,66.84842814371258,67.10017486884837,67.21291866028709,67.62319939347991,67.19607072691552,67.34912043301759,67.97088122605363,66.98148148148148,67.22889355007865
0.875,-0.85,0.92,67,68.09276729559748,67.13437782464598,67.44184865413915,67.19476744186046,67.33064756789018,67.29289456450557,66.98026617714548,66.84842814371258,67.6769388803287,67.21291866028709,67.62319939347991,67.18500307314075,67.34912043301759,66.89797766374886,66.98148148148148,67.24489795918367
0.625,-0.15,0.4,71,68.09276729559748,68.09215189873417,66.93143499437991,67.21872766261616,67.33064756789018,67.29289456450557,67.56701030927834,67.33495873968492,67.10017486884837,67.21291866028709,67.62319939347991,66.96912114014252,67.34912043301759,67.31573655103067,67.49379903821817,67.22889355007865
0.375,0.9,0.2,73,68.09276729559748,67.13437782464598,67.44184865413915,67.19476744186046,67.33064756789018,67.29289456450557,66.98026617714548,67.33495873968492,67.10017486884837,67.21291866028709,67.62319939347991,67.18500307314075,67.34912043301759,66.89797766374886,66.98148148148148,67.22889355007865
0.75,0.45,-0.56,68,67.09815585960737,66.20335110434121,67.44184865413915,67.13782051282051,66.75219411461022,67.29289456450557,66.4897554527429,67.33495873968492,67.6769388803287,67.21291866028709,67.19791666666667,67.19607072691552,67.34912043301759,66.89797766374886,66.98148148148148,67.24489795918367
0.875,-0.8,-0.68,66,68.09276729559748,66.20335110434121,67.44184865413915,67.21872766261616,67.33064756789018,67.29289456450557,67.56701030927834,67.84239558707644,67.6769388803287,67.21291866028709,67.19791666666667,66.96912114014252,67.34912043301759,67.97088122605363,66.45744680851064,67.22889355007865
1.0,0.7,0.2,75,67.09815585960737,68.09215189873417,67.44184865413915,67.24296381390006,67.33064756789018,67.29289456450557,67.89473684210526,66.84842814371258,67.6769388803287,67.21291866028709,67.62319939347991,67.31301587301587,67.34912043301759,67.97088122605363,66.45744680851064,67.22889355007865
0.5,0.45,-0.56,72,67.09815585960737,68.09215189873417,67.44184865413915,67.21872766261616,67.33064756789018,67.29289456450557,66.98026617714548,66.84842814371258,67.6769388803287,67.21291866028709,67.62319939347991,67.19607072691552,67.34912043301759,67.97088122605363,67.49379903821817,67.24489795918367
-0.125,0.2,0.4,68,68.09276729559748,66.20335110434121,67.44184865413915,67.24296381390006,67.33064756789018,67.29289456450557,66.98026617714548,67.84239558707644,67.10017486884837,67.28770532603285,67.19791666666667,67.19607072691552,67.34912043301759,66.89797766374886,67.49379903821817,67.22889355007865
0.125,0.65,-0.76,68,67.09815585960737,67.13437782464598,67.44184865413915,67.19476744186046,67.33064756789018,66.53507014028057,66.98026617714548,66.84842814371258,67.10017486884837,67.21291866028709,67.62319939347991,67.19607072691552,67.34912043301759,66.89797766374886,67.49379903821817,67.22889355007865
0.875,-0.2,-0.32,69,66.35826477187734,68.09215189873417,67.44184865413915,67.21872766261616,67.33064756789018,67.29289456450557,66.98026617714548,67.33495873968492,67.10017486884837,67.21291866028709,67.62319939347991,67.31301587301587,67.34912043301759,66.89797766374886,67.49379903821817,67.22889355007865
-0.625,-0.55,0.56,63,67.09815585960737,67.13437782464598,67.44184865413915,67.24296381390006,67.33064756789018,67.29289456450557,66.98026617714548,66.84842814371258,67.6769388803287,67.21291866028709,66.56427015250544,67.18500307314075,67.34912043301759,67.31573655103067,66.98148148148148,67.24489795918367
0.25,0.0,0.68,70,67.09815585960737,68.09215189873417,67.44184865413915,67.13782051282051,67.33064756789018,67.29289456450557,66.4897554527429,67.33495873968492,67.6769388803287,67.21291866028709,67.62319939347991,67.18500307314075,67.34912043301759,66.89797766374886,67.49379903821817,67.24489795918367
-0.25,0.1,-0.32,66,66.35826477187734,67.13437782464598,67.44184865413915,67.19476744186046,66.75219411461022,67.29289456450557,66.98026617714548,67.84239558707644,66.75342465753425,67.28770532603285,67.62319939347991,67.19607072691552,67.34912043301759,67.97088122605363,66.98148148148148,67.22889355007865
0.0,0.1,-0.6,66,66.35826477187734,66.20335110434121,67.44184865413915,67.21872766261616,67.33064756789018,67.29289456450557,67.89473684210526,67.33495873968492,67.6769388803287,67.21291866028709,67.62319939347991,67.31301587301587,67.34912043301759,66.89797766374886,66.98148148148148,67.22889355007865
1.0,0.15,0.92,72,67.09815585960737,68.09215189873417,66.93143499437991,67.19476744186046,67.33064756789018,67.29289456450557,66.98026617714548,66.84842814371258,67.6769388803287,67.28770532603285,67.19791666666667,67.18500307314075,67.34912043301759,67.97088122605363,66.98148148148148,67.22889355007865
0.125,0.9,0.52,71,66.35826477187734,67.13437782464598,66.93143499437991,67.19476744186046,67.33064756789018,67.29289456450557,66.98026617714548,67.33495873968492,66.75342465753425,67.21291866028709,67.19791666666667,67.19607072691552,67.34912043301759,67.97088122605363,67.49379903821817,67.22889355007865
0.0,0.8,0.6,72,68.09276729559748,67.13437782464598,66.93143499437991,67.62783171521036,67.33064756789018,67.29289456450557,67.89473684210526,66.84842814371258,67.10017486884837,67.28770532603285,67.19791666666667,67.18500307314075,67.34912043301759,67.31573655103067,67.49379903821817,67.22889355007865
-1.0,0.75,-0.56,69,67.09815585960737,67.13437782464598,66.93143499437991,67.21872766261616,67.70432145564821,67.29289456450557,68.22923588039868,67.84239558707644,67.6769388803287,67.28770532603285,67.19791666666667,66.96912114014252,67.34912043301759,67.31573655103067,67.49379903821817,67.22889355007865
0.5,0.6,-0.16,71,66.35826477187734,68.09215189873417,67.44184865413915,67.19476744186046,66.75219411461022,67.29289456450557,67.56701030927834,66.84842814371258,67.6769388803287,67.21291866028709,67.62319939347991,67.18500307314075,67.34912043301759,66.89797766374886,67.49379903821817,67.22889355007865
0.5,0.9,-0.88,69,67.09815585960737,66.20335110434121,66.93143499437991,67.14967741935484,67.33064756789018,67.29289456450557,67.89473684210526,67.84239558707644,66.75342465753425,67.28770532603285,66.56427015250544,67.18500307314075,67.34912043301759,67.97088122605363,66.45744680851064,67.22889355007865
1.625,-0.8,-0.8,68,68.09276729559748,67.13437782464598,66.93143499437991,67.21872766261616,67.33064756789018,67.29289456450557,66.98026617714548,67.33495873968492,67.6769388803287,67.21291866028709,67.19791666666667,67.19607072691552,67.34912043301759,67.31573655103067,66.98148148148148,67.24489795918367
-0.25,-0.45,-0.56,61,66.35826477187734,66.20335110434121,67.44184865413915,67.24296381390006,66.75219411461022,67.29289456450557,67.56701030927834,66.84842814371258,67.10017486884837,67.21291866028709,66.56427015250544,67.31301587301587,67.34912043301759,67.31573655103067,67.49379903821817,67.22889355007865
0.125,0.0,-0.4,68,67.09815585960737,68.09215189873417,66.93143499437991,67.2978417266187,67.70432145564821,67.29289456450557,67.56701030927834,67.33495873968492,66.75342465753425,67.28770532603285,67.19791666666667,66.96912114014252,67.34912043301759,67.97088122605363,66.98148148148148,67.22889355007865
0.125,0.7,1.0,72,68.09276729559748,67.13437782464598,67.44184865413915,67.21872766261616,66.75219411461022,67.29289456450557,66.4897554527429,66.84842814371258,67.10017486884837,67.21291866028709,67.19791666666667,67.19607072691552,67.34912043301759,67.97088122605363,67.49379903821817,67.22889355007865
1.125,0.0,-0.16,70,67.09815585960737,67.13437782464598,67.44184865413915,67.19476744186046,67.33064756789018,67.29289456450557,66.4897554527429,67.33495873968492,67.10017486884837,67.21291866028709,67.62319939347991,67.19607072691552,67.34912043301759,67.31573655103067,66.98148148148148,67.24489795918367
-0.125,0.5,0.4,73,68.09276729559748,67.13437782464598,67.44184865413915,67.2978417266187,67.70432145564821,67.29289456450557,66.4897554527429,67.33495873968492,67.6769388803287,67.28770532603285,67.62319939347991,67.6038781163435,67.34912043301759,67.97088122605363,67.49379903821817,67.24489795918367
0.25,-0.7,0.8,67,67.09815585960737,68.09215189873417,66.93143499437991,67.21872766261616,66.75219411461022,67.29289456450557,67.89473684210526,67.33495873968492,67.10017486884837,67.28770532603285,67.62319939347991,67.19607072691552,67.34912043301759,66.89797766374886,66.98148148148148,67.24489795918367
0.5,-0.5,-0.52,65,67.09815585960737,68.09215189873417,66.93143499437991,67.2978417266187,67.33064756789018,67.29289456450557,67.56701030927834,66.84842814371258,67.10017486884837,67.28770532603285,66.56427015250544,67.31301587301587,66.2705035971223,67.31573655103067,67.49379903821817,67.22889355007865
0.125,0.45,-0.72,68,67.09815585960737,67.13437782464598,66.93143499437991,67.62783171521036,67.33064756789018,67.29289456450557,66.98026617714548,67.84239558707644,67.10017486884837,67.28770532603285,67.62319939347991,67.18500307314075,67.34912043301759,66.89797766374886,67.49379903821817,67.24489795918367
-0.375,-0.65,-0.52,65,66.35826477187734,68.09215189873417,67.44184865413915,67.14967741935484,67.70432145564821,67.29289456450557,67.89473684210526,67.33495873968492,67.10017486884837,67.21291866028709,67.62319939347991,67.19607072691552,67.34912043301759,66.89797766374886,67.49379903821817,67.22889355007865
0.125,-0.3,0.76,97,68.09276729559748,67.13437782464598,66.93143499437991,67.19476744186046,67.33064756789018,67.29289456450557,66.98026617714548,66.84842814371258,67.6769388803287,67.21291866028709,67.62319939347991,66.96912114014252,67.34912043301759,66.89797766374886,67.49379903821817,67.22889355007865
0.75,-0.45,0.32,66,68.09276729559748,66.20335110434121,67.44184865413915,67.62783171521036,66.75219411461022,67.29289456450557,66.98026617714548,67.33495873968492,67.10017486884837,67.21291866028709,66.56427015250544,67.19607072691552,67.34912043301759,67.31573655103067,66.98148148148148,67.22889355007865
-0.75,-0.3,-0.08,67,68.09276729559748,68.09215189873417,67.44184865413915,67.19476744186046,67.70432145564821,67.29289456450557,67.56701030927834,67.33495873968492,67.10017486884837,67.28770532603285,67.19791666666667,67.19607072691552,67.34912043301759,66.89797766374886,67.49379903821817,67.24489795918367
0.125,0.4,0.64,70,68.09276729559748,67.13437782464598,66.93143499437991,67.19476744186046,67.33064756789018,67.29289456450557,67.56701030927834,67.84239558707644,67.10017486884837,67.21291866028709,67.19791666666667,66.96912114014252,67.34912043301759,66.89797766374886,66.98148148148148,67.24489795918367
-0.5,-0.25,-0.52,66,68.09276729559748,67.13437782464598,67.44184865413915,67.14967741935484,67.33064756789018,67.29289456450557,67.89473684210526,66.84842814371258,67.10017486884837,67.21291866028709,67.62319939347991,67.31301587301587,67.34912043301759,66.89797766374886,66.98148148148148,67.24489795918367
0.875,0.1,-0.52,69,67.09815585960737,68.09215189873417,67.44184865413915,67.2978417266187,66.75219411461022,67.29289456450557,66.98026617714548,66.84842814371258,67.6769388803287,67.28770532603285,67.19791666666667,67.31301587301587,67.34912043301759,66.89797766374886,66.98148148148148,67.24489795918367
-1.125,-0.8,0.12,62,68.09276729559748,67.13437782464598,67.44184865413915,67.2978417266187,66.75219411461022,67.29289456450557,67.56701030927834,66.84842814371258,67.6769388803287,67.28770532603285,67.19791666666667,67.31301587301587,67.34912043301759,67.31573655103067,66.98148148148148,67.22889355007865
-0.375,0.6,0.6,68,67.09815585960737,66.20335110434121,67.44184865413915,67.21872766261616,67.70432145564821,67.29289456450557,66.98026617714548,67.84239558707644,66.75342465753425,67.21291866028709,66.56427015250544,67.19607072691552,67.34912043301759,66.89797766374886,67.49379903821817,67.22889355007865
0.25,-0.25,-0.48,67,67.09815585960737,68.09215189873417,67.44184865413915,67.19476744186046,66.75219411461022,67.29289456450557,66.98026617714548,66.84842814371258,67.10017486884837,67.21291866028709,67.62319939347991,67.18500307314075,67.34912043301759,67.31573655103067,67.49379903821817,67.22889355007865
1.125,0.3,-0.56,68,67.09815585960737,67.13437782464598,67.44184865413915,67.24296381390006,67.33064756789018,67.29289456450557,66.4897554527429,67.33495873968492,67.10017486884837,67.21291866028709,66.56427015250544,67.31301587301587,67.34912043301759,66.89797766374886,66.45744680851064,67.24489795918367
0.0,0.45,-0.04,69,68.09276729559748,67.13437782464598,67.44184865413915,67.19476744186046,67.33064756789018,67.29289456450557,66.98026617714548,66.84842814371258,67.6769388803287,67.28770532603285,67.19791666666667,67.18500307314075,67.34912043301759,66.89797766374886,66.98148148148148,67.22889355007865
-0.375,-0.6,-0.72,62,67.09815585960737,67.13437782464598,67.44184865413915,67.13782051282051,67.33064756789018,67.29289456450557,66.98026617714548,67.84239558707644,67.10017486884837,67.28770532603285,67.62319939347991,66.96912114014252,66.2705035971223,66.89797766374886,66.98148148148148,67.24489795918367
1.375,0.75,0.48,75,68.09276729559748,67.13437782464598,67.44184865413915,67.2978417266187,67.33064756789018,67.29289456450557,67.56701030927834,66.84842814371258,67.10017486884837,67.21291866028709,67.19791666666667,67.19607072691552,67.34912043301759,67.97088122605363,66.98148148148148,67.22889355007865
-1.125,0.25,0.16,65,67.09815585960737,67.13437782464598,66.93143499437991,67.24296381390006,66.75219411461022,67.29289456450557,67.56701030927834,67.84239558707644,66.75342465753425,67.21291866028709,67.62319939347991,67.19607072691552,67.34912043301759,66.89797766374886,67.49379903821817,67.22889355007865
-1.625,-0.15,0.04,63,68.09276729559748,67.13437782464598,66.93143499437991,67.14967741935484,67.33064756789018,67.29289456450557,67.56701030927834,67.33495873968492,67.6769388803287,67.21291866028709,66.56427015250544,67.19607072691552,67.34912043301759,67.31573655103067,66.98148148148148,67.22889355007865
0.375,-0.65,0.76,66,68.09276729559748,67.13437782464598,66.93143499437991,67.19476744186046,66.75219411461022,67.29289456450557,66.98026617714548,67.33495873968492,67.10017486884837,67.21291866028709,67.62319939347991,67.18500307314075,67.34912043301759,67.31573655103067,66.45744680851064,67.22889355007865
-0.375,0.9,0.48,71,66.35826477187734,68.09215189873417,66.93143499437991,67.19476744186046,67.70432145564821,66.53507014028057,67.89473684210526,67.33495873968492,67.10017486884837,67.28770532603285,67.62319939347991,67.6038781163435,67.34912043301759,67.31573655103067,67.49379903821817,67.24489795918367
-0.75,0.5,-0.72,66,68.09276729559748,67.13437782464598,67.44184865413915,67.21872766261616,67.33064756789018,67.29289456450557,66.4897554527429,67.33495873968492,67.10017486884837,67.21291866028709,67.62319939347991,67.19607072691552,66.2705035971223,67.31573655103067,66.98148148148148,67.22889355007865
0.5,-0.6,-0.16,66,67.09815585960737,67.13437782464598,66.93143499437991,67.14967741935484,67.33064756789018,67.29289456450557,67.56701030927834,67.33495873968492,67.10017486884837,67.21291866028709,67.19791666666667,67.31301587301587,67.34912043301759,67.31573655103067,67.49379903821817,67.22889355007865
0.125,-0.3,-0.36,66,67.09815585960737,68.09215189873417,66.93143499437991,67.19476744186046,66.75219411461022,67.29289456450557,66.98026617714548,67.33495873968492,67.6769388803287,67.28770532603285,66.56427015250544,67.31301587301587,67.34912043301759,66.89797766374886,67.49379903821817,67.22889355007865
-0.375,0.6,0.6,71,68.09276729559748,68.09215189873417,67.44184865413915,67.14967741935484,67.33064756789018,67.29289456450557,66.98026617714548,67.84239558707644,66.75342465753425,67.21291866028709,67.62319939347991,67.19607072691552,67.34912043301759,66.89797766374886,66.98148148148148,67.22889355007865
-1.0,0.4,0.44,68,67.09815585960737,67.13437782464598,67.44184865413915,67.24296381390006,67.70432145564821,67.29289456450557,67.89473684210526,67.33495873968492,67.6769388803287,67.21291866028709,67.62319939347991,67.19607072691552,66.2705035971223,66.89797766374886,66.98148148148148,67.22889355007865
0.625,0.55,-0.04,71,67.09815585960737,67.13437782464598,66.93143499437991,67.21872766261616,67.70432145564821,67.29289456450557,66.98026617714548,67.33495873968492,67.6769388803287,67.28770532603285,67.62319939347991,67.19607072691552,67.34912043301759,67.31573655103067,66.98148148148148,67.22889355007865
0.5,-0.1,0.64,68,67.09815585960737,67.13437782464598,67.44184865413915,67.14967741935484,66.75219411461022,67.29289456450557,66.4897554527429,67.84239558707644,67.6769388803287,67.21291866028709,66.56427015250544,67.19607072691552,67.34912043301759,67.97088122605363,66.45744680851064,67.24489795918367
-0.125,0.45,-0.16,68,66.35826477187734,67.13437782464598,66.93143499437991,67.21872766261616,67.33064756789018,67.29289456450557,67.56701030927834,66.84842814371258,67.6769388803287,67.21291866028709,67.62319939347991,67.31301587301587,67.34912043301759,66.89797766374886,67.49379903821817,67.22889355007865
1.375,-0.25,0.6,68,67.09815585960737,67.13437782464598,66.93143499437991,67.24296381390006,66.75219411461022,67.29289456450557,67.56701030927834,67.33495873968492,67.6769388803287,67.21291866028709,67.19791666666667,67.18500307314075,66.2705035971223,66.89797766374886,66.98148148148148,67.22889355007865
-0.75,-0.6,-0.92,62,67.09815585960737,67.13437782464598,67.44184865413915,67.19476744186046,67.33064756789018,67.29289456450557,67.56701030927834,66.84842814371258,67.10017486884837,67.21291866028709,67.62319939347991,67.18500307314075,67.34912043301759,67.31573655103067,67.49379903821817,67.22889355007865
-1.125,0.25,-0.72,65,68.09276729559748,66.20335110434121,67.44184865413915,67.13782051282051,67.70432145564821,67.29289456450557,66.4897554527429,67.33495873968492,67.6769388803287,67.21291866028709,67.19791666666667,67.6038781163435,67.34912043301759,66.89797766374886,67.49379903821817,67.22889355007865
-0.5,0.95,0.52,71,66.35826477187734,68.09215189873417,66.93143499437991,67.19476744186046,67.70432145564821,67.29289456450557,67.56701030927834,66.84842814371258,66.75342465753425,67.21291866028709,67.19791666666667,67.19607072691552,67.34912043301759,67.97088122605363,67.49379903821817,67.22889355007865
0.0,-0.4,-0.76,63,67.09815585960737,68.09215189873417,67.44184865413915,67.24296381390006,66.75219411461022,67.29289456450557,66.4897554527429,66.84842814371258,67.10017486884837,67.21291866028709,66.56427015250544,68.09375,66.2705035971223,67.31573655103067,66.98148148148148,67.22889355007865
0.125,-0.1,0.36,68,68.09276729559748,67.13437782464598,66.93143499437991,67.21872766261616,66.75219411461022,67.29289456450557,66.98026617714548,67.84239558707644,66.75342465753425,67.21291866028709,67.62319939347991,67.31301587301587,67.34912043301759,66.89797766374886,67.49379903821817,67.22889355007865
-0.125,0.35,0.44,69,68.09276729559748,66.20335110434121,67.44184865413915,67.21872766261616,66.75219411461022,67.29289456450557,66.98026617714548,67.33495873968492,67.6769388803287,67.21291866028709,67.62319939347991,67.31301587301587,67.34912043301759,66.89797766374886,66.98148148148148,67.24489795918367
0.25,0.1,0.32,69,68.09276729559748,68.09215189873417,66.93143499437991,67.13782051282051,67.33064756789018,67.29289456450557,66.98026617714548,66.84842814371258,67.6769388803287,67.28770532603285,67.19791666666667,67.18500307314075,66.2705035971223,67.31573655103067,66.98148148148148,67.22889355007865
-1.0,0.7,0.64,71,67.09815585960737,68.09215189873417,67.44184865413915,67.24296381390006,66.75219411461022,67.29289456450557,67.89473684210526,67.33495873968492,67.10017486884837,67.28770532603285,67.62319939347991,67.19607072691552,67.34912043301759,67.97088122605363,67.49379903821817,67.24489795918367
1.125,0.5,0.04,71,67.09815585960737,68.09215189873417,66.93143499437991,67.24296381390006,67.33064756789018,67.29289456450557,66.4897554527429,66.84842814371258,67.10017486884837,67.21291866028709,67.19791666666667,66.96912114014252,67.34912043301759,67.97088122605363,66.98148148148148,67.24489795918367
0.0,-0.9,0.8,62,67.09815585960737,67.13437782464598,67.44184865413915,67.14967741935484,66.75219411461022,67.29289456450557,66.4897554527429,67.33495873968492,67.10017486884837,67.28770532603285,67.19791666666667,67.19607072691552,66.2705035971223,66.89797766374886,67.49379903821817,67.22889355007865
0.875,1.0,0.12,70,66.35826477187734,66.20335110434121,67.44184865413915,67.24296381390006,66.75219411461022,67.29289456450557,67.56701030927834,67.33495873968492,67.10017486884837,67.21291866028709,66.56427015250544,67.18500307314075,67.34912043301759,66.89797766374886,67.49379903821817,67.22889355007865
0.25,0.5,0.0,70,68.09276729559748,68.09215189873417,66.93143499437991,67.21872766261616,67.70432145564821,67.29289456450557,66.98026617714548,66.84842814371258,66.75342465753425,67.28770532603285,67.19791666666667,67.19607072691552,67.34912043301759,67.31573655103067,66.98148148148148,67.22889355007865
0.375,0.75,0.0,73,67.09815585960737,67.13437782464598,67.44184865413915,67.24296381390006,67.33064756789018,67.29289456450557,67.56701030927834,67.84239558707644,67.10017486884837,67.21291866028709,67.62319939347991,67.18500307314075,67.34912043301759,67.31573655103067,67.49379903821817,67.22889355007865
0.375,0.3,0.84,71,67.09815585960737,68.09215189873417,67.44184865413915,67.21872766261616,66.75219411461022,67.29289456450557,67.89473684210526,67.33495873968492,67.10017486884837,67.28770532603285,67.62319939347991,67.18500307314075,67.34912043301759,66.89797766374886,66.98148148148148,67.24489795918367
0.375,0.7,-0.52,69,67.09815585960737,66.20335110434121,67.44184865413915,67.21872766261616,67.33064756789018,67.29289456450557,67.56701030927834,66.84842814371258,67.10017486884837,67.21291866028709,67.62319939347991,67.52173913043478,67.34912043301759,67.97088122605363,66.98148148148148,67.24489795918367
0.5,-0.8,0.4,66,67.09815585960737,68.09215189873417,67.44184865413915,67.19476744186046,67.70432145564821,67.29289456450557,66.4897554527429,67.84239558707644,66.75342465753425,67.28770532603285,67.19791666666667,67.19607072691552,66.2705035971223,67.97088122605363,67.49379903821817,67.22889355007865
1.0,-0.3,-0.52,65,67.09815585960737,66.20335110434121,67.44184865413915,67.62783171521036,67.33064756789018,67.29289456450557,66.98026617714548,66.84842814371258,67.10017486884837,67.28770532603285,67.19791666666667,67.19607072691552,67.34912043301759,66.89797766374886,66.98148148148148,67.22889355007865
0.125,0.75,-0.8,71,68.09276729559748,67.13437782464598,66.93143499437991,67.62783171521036,67.33064756789018,67.29289456450557,67.56701030927834,67.33495873968492,67.6769388803287,67.28770532603285,67.19791666666667,66.96912114014252,67.34912043301759,67.31573655103067,67.49379903821817,67.22889355007865
0.5,-0.6,0.92,68,67.09815585960737,67.13437782464598,67.44184865413915,67.62783171521036,67.70432145564821,67.29289456450557,67.56701030927834,67.33495873968492,67.6769388803287,67.21291866028709,66.56427015250544,67.18500307314075,67.34912043301759,66.89797766374886,67.49379903821817,67.22889355007865
-0.125,-0.85,-0.76,64,67.09815585960737,68.09215189873417,67.44184865413915,67.24296381390006,67.33064756789018,67.29289456450557,67.56701030927834,66.84842814371258,67.10017486884837,67.28770532603285,67.62319939347991,67.19607072691552,67.34912043301759,66.89797766374886,67.49379903821817,67.24489795918367
1.125,0.6,0.36,71,66.35826477187734,66.20335110434121,67.44184865413915,67.62783171521036,67.33064756789018,67.29289456450557,67.56701030927834,66.84842814371258,67.10017486884837,67.21291866028709,66.56427015250544,67.19607072691552,67.34912043301759,67.97088122605363,67.49379903821817,67.22889355007865
-0.5,0.65,-0.16,67,66.35826477187734,67.13437782464598,66.93143499437991,67.24296381390006,67.33064756789018,67.29289456450557,66.4897554527429,67.33495873968492,67.6769388803287,67.21291866028709,67.62319939347991,67.18500307314075,67.34912043301759,66.89797766374886,67.49379903821817,67.22889355007865
